gene.id	SYMBOL	logFC	AveExpr	P.Value	adj.P.Val
78455	Helz	-0.953238705265376	2.23413681260567	0.00418507796476129	0.00899221880395711
65254	Dpysl5	-0.61342438900029	4.68854394787835	0.00418555404247084	0.00899221880395711
13521	Slc26a2	-2.22674006035073	-0.794734580682927	0.00420479598691483	0.00903219596344823
71843	R3hcc1	0.585576765472061	4.59000019130055	0.0042128858731114	0.00904820927911127
382406	Poc1b	0.874428799060744	2.51972943242631	0.00421534421530889	0.00905212446356503
270028	Fam155a	0.532612052516741	7.16190246459683	0.00421655103607085	0.00905335132778679
17524	Mpp1	-0.614960012517419	5.66366969139454	0.00422050128761414	0.00906046735131872
17533	Mrc1	-1.77259538086241	-0.587302603289126	0.00422309465093361	0.0090646687354528
72930	Ppp2r2b	0.529513096484184	7.50994635600718	0.00422864275941419	0.00907521011609137
73711	Mvb12a	0.632789433798039	4.36327823531371	0.00423576013827925	0.00908911566951743
69257	Elf2	0.579409507273748	4.96667709377344	0.004236599611723	0.00908954790189846
14158	Fer	-0.62780265971114	4.27791520912506	0.00424194797219247	0.00909965228306791
209815	Tbc1d25	-0.698691738212089	4.06636808030695	0.00424666782520811	0.0091084055763196
263406	Plekhg3	-0.752430128506882	3.28015570814354	0.00425080834780402	0.00911591385259913
17896	Myl4	1.10091697435068	1.55324696526958	0.00425243064353665	0.00911802031123166
68312	Gstm7	0.687561007862546	5.42561131025083	0.00425435682868239	0.0091207776345236
17960	Nat1	1.62654408083156	0.120324583109951	0.00425588469413238	0.00912268031185825
21353	Tank	0.656011991757375	4.78883398620492	0.00426244504918134	0.00913536816167254
69528	1700030J22Rik	0.775238938732794	3.15854819153976	0.00426504082089459	0.00913955648833699
232910	Ap2s1	0.576978687962399	8.38755998979359	0.00427000557640372	0.00914881928732853
21887	Tle3	-0.571006356490275	5.17616853791312	0.00427125100717641	0.00915011155612559
14660	Gls	-0.52540063963097	8.86276194730382	0.00428234362932925	0.00917249546585845
192651	Zfp286	0.609127031376437	4.23527604356654	0.00428326411751788	0.00917308788607332
12576	Cdkn1b	0.541596293204157	5.67523433001248	0.00428883925087558	0.00918364707169299
11489	Adam12	-1.34826491803061	0.850800231980099	0.00429015479876953	0.00918508344804188
386655	Eid2	0.600663905996575	6.3916504318505	0.0042946996177034	0.00919343211927913
12960	Crybb1	2.25718949457552	-0.420589950273576	0.00429795305133061	0.00919901429826561
226518	Nmnat2	-0.521287212589653	7.62559576198063	0.00429868874693776	0.0091992068332395
320720	Fastkd1	-0.71934495559059	3.75834467088663	0.00431399250949323	0.00923057033497155
102209	Snapc2	0.549510323897355	5.20624778793031	0.0043256091913887	0.00925403642296493
58208	Bcl11b	0.696038389212113	7.13474254761542	0.00433219297475643	0.00926672989765466
71238	Sdhaf3	0.696423585979215	3.36172144362679	0.00433368831693408	0.00926853682075407
20916	Sucla2	-0.64245712570528	7.78362074064786	0.00433713259447067	0.00927451079868344
244864	Layn	-2.47603509116232	0.196714100609098	0.00433810433407758	0.00927519650957064
56273	Pex14	-0.612539561241444	5.27628112881558	0.00434274204857776	0.00928294655303876
116891	Derl2	-0.941993646569853	3.5190106236402	0.00434303234423721	0.00928294655303876
22724	Zbtb7b	0.970587679622656	3.21078273582488	0.00434379542665392	0.00928318476569332
68045	Rtraf	0.637825964926946	5.59748870129061	0.0043509879383073	0.0092971612673055
56278	Gkap1	0.772338211291262	3.09838901639344	0.00435411359921128	0.00930244486118234
69918	2610020C07Rik	2.44524416466329	-1.45170014776858	0.00435597292319191	0.00930502178194511
226646	Ndufs2	-0.547620744073544	7.94671135804842	0.0043615976314424	0.00931564015855
19708	Dpf2	0.616754432743102	5.64421572121439	0.0043767347048656	0.00934656912089871
100041244	Gm3230	1.32477843998266	1.17455561732906	0.0043849758268003	0.00936180436017207
20215	Sag	1.15228718119518	1.16870608561549	0.00438518324409857	0.00936180436017207
14198	Fhit	1.17326270455093	1.45576401274329	0.0043871408605962	0.00936458026671464
66556	Drap1	1.17028225428259	7.59140642715998	0.00439271660430343	0.00937507726515456
54204	Sept1	2.51128973823227	-0.589634217840554	0.00439382676492274	0.00937604195522609
67212	Mrpl55	0.620570810646259	4.89356329507936	0.00439545526258563	0.00937811227659052
74006	Dnm1l	-0.522319474872805	8.30657003505127	0.00439830836515094	0.00938279439501952
382985	Rrm2b	0.554196085510261	6.05317781758086	0.00440397755131804	0.00939348168828819
767815	BB557941	2.02473007312658	0.0565302572195434	0.00440633485656119	0.00939710274948662
17536	Meis2	0.935575567105752	5.85074459624355	0.00441248615575455	0.00940535581410057
209683	Ttc28	-0.748986920677077	3.07502466642378	0.00441265457769277	0.00940535581410057
236511	Ago1	0.598145931060027	6.58054949082673	0.00441266085518587	0.00940535581410057
72640	Mex3a	1.03900158165054	2.2291048538738	0.0044128455890389	0.00940535581410057
29857	Mapk12	1.0715328175871	1.5738938031304	0.00441659539206229	0.00941193985868652
627872	Dnah7a	1.37449621457687	1.07358054095881	0.00443147236246664	0.00944223082197125
17295	Met	-1.87114573700926	0.269401416381413	0.00443612817772276	0.00944935324321496
333315	Frem3	-2.88690955370874	-1.18377900351742	0.00443614168823681	0.00944935324321496
23924	Katna1	0.722801318874842	3.08147644785478	0.00444142644173029	0.00945919585721181
69903	Rasip1	0.750369058283292	3.35864671354054	0.00444735401911597	0.00947040438809059
28036	Larp7	-0.669295362248334	4.75960685033745	0.00445125833840715	0.00947730179180217
27406	Abcf3	-0.61413369552109	6.38227694281081	0.00445286625150383	0.00947930852046078
93886	Pcdhb15	-1.60625796585457	0.529089878146331	0.00445673821667063	0.00948613366721796
27207	Rps11	0.908076584064524	6.73969748130215	0.00446010689643167	0.00949188569563274
216227	Slc17a8	-1.88030751708457	0.521142124675977	0.00446152837753986	0.00949327880383678
69034	Nupr1l	2.51485344880893	-1.4783638095562	0.00446209426298548	0.00949327880383678
20284	Scrg1	1.17118734045414	1.74725193367849	0.00446503125994028	0.00949810890385386
11554	Adrb1	-0.949295616640183	2.91649788157083	0.00446655880739158	0.00949854030850837
214585	Spg11	-0.639209003238537	4.42476368630403	0.00446738818498722	0.00949854030850837
99889	Arfip1	0.759077288475901	4.13158098750693	0.0044678414361596	0.00949854030850837
18738	Pitpna	0.518969375126844	9.05112235603635	0.00446790106747962	0.00949854030850837
59022	Edf1	0.55846491635392	7.1411612119532	0.00447167542553174	0.00950514594331918
14160	Lgr5	-2.12529821354902	-0.685056718133205	0.00447437693852084	0.00950946947130657
68916	Cdkal1	-0.732841477392533	3.62198856889362	0.00447766819389592	0.00951504491202883
320974	Lrrn4	-1.72010901552701	1.08545143768974	0.00448872719357523	0.00953712268451494
78798	Eml4	-0.632344624568667	5.25832473934587	0.00448991029946616	0.00953821385717192
71361	Aifm2	0.867513629759271	2.16032188907193	0.00449079520157375	0.00953867130484862
65098	Zfand6	0.582808468186907	6.48946844912938	0.00449805016965423	0.00955265693453998
19821	Rnf2	0.612506572132961	5.89246353692423	0.00450250160098369	0.00956068531936409
240064	Zfp799	-0.740735311710027	3.95136635154187	0.00450858431053692	0.00957217467778077
66680	Oser1	0.668536788532806	4.03516862454167	0.00451101555715555	0.00957590934692861
26378	Decr2	0.545891515406191	5.50032049852106	0.00452125488207907	0.00959621529351884
72195	Supt7l	-0.693038187781133	4.32364796911968	0.00452810421289374	0.00960932111081249
67019	Actr6	-0.709289099761083	4.54916154368138	0.00453849289168788	0.00962993293639939
75746	Morc4	-1.19685357668206	1.47523274616412	0.00454308899952575	0.00963824957367741
100504166	4933421O10Rik	0.880838833779446	2.76933538489586	0.00454997850330872	0.00965142849287314
21853	Timeless	-1.13293709074542	1.32176297797061	0.00455764900785774	0.00966625990262638
56503	Ankrd49	0.634689985521564	3.92082309333301	0.00455899711020664	0.00966767979041437
102193	Zdhhc7	-0.565325880406019	5.01434861853716	0.00456781273617456	0.00968493231724107
21429	Ubtf	-0.555125328068462	7.3513366277443	0.00457356570177246	0.00969568705170393
613254	AA465934	1.8107822657192	-0.431654616400491	0.00457608106959503	0.00969957609246404
50927	Nasp	0.588313546385486	4.50599102309114	0.00458169917761069	0.00971003964359445
93760	Arid1a	-0.660622317284976	6.17446324541755	0.00458579259372493	0.00971726926821438
26457	Slc27a1	-0.674038732835209	4.45947663365884	0.00459582207308881	0.00973707335711231
15894	Icam1	2.03646253919902	-0.195080992749866	0.0046123056607766	0.00977054370905925
668166	Zxdb	0.704919370656671	3.62886755137543	0.0046157681832418	0.0097764248496079
54473	Tollip	0.516342912306486	7.82256921285776	0.00461658221598295	0.00977669544356967
12389	Cav1	1.18683114247018	1.29448132430862	0.00462042300701782	0.00978337487484778
17308	Mgat1	-0.571934090998254	5.16319643307629	0.00462289189020446	0.00978714784780097
106795	Tcf19	0.968976960492919	2.10323006316858	0.00462705927105523	0.00979451506321735
228790	Asxl1	-0.631182595953241	5.41880385017414	0.00463311800824085	0.00980588309989589
66268	Pigyl	0.676705902940827	4.46859323752084	0.00464416349111231	0.00982780051907099
71838	Phf7	0.98045503387265	2.24950302923626	0.0046456848246841	0.0098295597820362
67847	Sncaip	1.07635024042768	1.51551309307817	0.00465744600972422	0.00985298126737915
381101	Dnph1	1.05201253561011	2.13776858804555	0.00465982476883117	0.00985654991191817
237436	Gas2l3	-1.4151760849958	1.0035195075342	0.00466166399799354	0.00985842029525356
18719	Pip5k1b	0.61499799003144	5.9717295792702	0.00466209304570569	0.00985842029525356
66935	Cir1	-0.587673527525431	5.01837225660656	0.00466845430717466	0.00987040665776346
19342	Rab4b	0.530438196325449	6.61199497516169	0.00467201213163197	0.00987646309945527
228777	Nrsn2	-0.645440296070026	6.00733359963863	0.00467836333392034	0.00988842196662154
76969	Chst1	-0.534706125787897	7.80492181139211	0.00468182056474563	0.00989426135074415
80837	Rhoj	1.40306435530591	0.744916013859069	0.00468300039264967	0.00989528679823305
14325	Ftl1	1.04023442856773	6.90432747671267	0.00468909773434726	0.00990670121956267
140500	Acap3	-0.561170033813301	7.35774573024619	0.00469420193604505	0.00991541096542085
170823	Glmn	-0.838843977617313	2.96917265413521	0.00469461230954398	0.00991541096542085
69655	Cd164l2	1.88995489390719	0.33764290507767	0.00470296118393907	0.0099315720466048
100124467	Mir568	-1.57592238979254	1.26008736349464	0.00471864784565027	0.00996322175917205
67157	2610301B20Rik	0.535070286147652	6.14716971411397	0.00473173021551745	0.00998931551765102
12447	Ccne1	-0.615320653371344	4.1969198308516	0.00473307391796558	0.00998931551765102
21930	Tnfaip6	-1.41905351521453	1.4041026961663	0.00473310962685276	0.00998931551765102
280411	Lix1l	0.715283262084485	4.86114891385798	0.00473640961841593	0.00999479949991903
53332	Mtmr1	-0.564471380287097	5.84583479004041	0.00474171773739826	0.0100045187925023
22608	Ybx1	0.521067840240012	6.42955715731061	0.00475235510766523	0.0100254776934398
101685	Spty2d1	-0.604584663525141	4.40615743262024	0.00475578683574688	0.0100287133466663
52187	Rragd	0.573649715865267	6.99078918557122	0.00475590319898011	0.0100287133466663
17749	Polr2k	0.779432688908281	2.73838422357081	0.00475600079812421	0.0100287133466663
18600	Padi2	0.544532024715874	4.83625149281959	0.00476054557288839	0.0100354077375541
240690	St18	0.604735491579611	4.38541796844207	0.0047605844089843	0.0100354077375541
17919	Myo5b	-0.727260626467504	7.92642088186976	0.00476390361334108	0.0100397517547607
18640	Pfkfb2	-0.558674951153336	4.90960331834472	0.00476405460214671	0.0100397517547607
66162	Bola2	0.93689643663265	5.02250304030203	0.00477208551008002	0.0100551886076912
72128	2610008E11Rik	-0.700777274121576	4.51150091717416	0.00477431285359205	0.0100583941011938
12005	Axin1	0.60885705622905	4.8693083734224	0.00477642046068051	0.0100613464265643
69627	Fam89a	1.95812584633864	-0.370066907631717	0.00478118053043075	0.0100698843637665
195522	Zfp691	0.84959439743695	2.2826272879425	0.00478743704767127	0.0100815710541205
72008	Zfyve19	0.581741407435024	4.37325938076115	0.004791696251613	0.0100890488915872
70456	Mpc2	0.526846904114199	6.70701289873962	0.00479471434121005	0.0100939117045779
14082	Fadd	1.83372342690841	0.910411699656475	0.00479673911298342	0.010096682240479
101809	Spred3	0.556579471428764	5.3103173419443	0.00480176815041162	0.0101057747186828
67693	Hypk	0.670135052868875	6.13313509317613	0.00480741504204391	0.0101161646512493
267019	Rps15a	0.713519540479647	6.24715467827966	0.0048107339869962	0.0101216535783116
11677	Akr1b3	0.561756830647766	4.60615620936946	0.00481231512234522	0.0101234851200428
382384	Odf3l2	1.68030400186323	-0.760928408964886	0.00481766000200222	0.0101332325983351
66942	Ddx18	-0.921078855921126	2.99129635831442	0.00481881826220607	0.0101341725661924
106894	Hmgxb3	-0.632259680080514	5.63616335686384	0.00484431061437679	0.0101862802970349
20823	Ssb	-0.676886546018852	7.48702375473187	0.00485848390498517	0.0102145752229071
67246	2810474O19Rik	-0.888579599673243	2.86437994549028	0.00486214042044323	0.0102194727133069
22329	Vcam1	-0.861643956015343	2.46361486032088	0.00486253864772206	0.0102194727133069
69662	2310061I04Rik	0.537799744540886	5.96708900196356	0.00486296543054243	0.0102194727133069
93728	Pabpc5	-3.49704839535297	-1.62272259834793	0.00486498528584486	0.0102222094958917
244672	Cwf19l2	-1.07734647194982	3.13669926780233	0.0048662917745226	0.0102234467806885
216965	Taok1	0.585968894466082	7.41394904885861	0.00486762181469673	0.0102235870392604
73919	Lyrm1	0.678482128176383	3.55913082647606	0.00486779382895573	0.0102235870392604
100101919	Dnah7c	-1.90491080667107	-0.0312741061586201	0.00487417850597689	0.0102354874699509
213409	Lemd1	1.60430582333508	0.451084419541415	0.00487718695951464	0.0102402955674643
64378	Gpr88	1.25871004183229	2.06196526456661	0.0048893401845364	0.010264300069099
102632	Acad11	-0.811016663166628	4.34993901992766	0.00489040126574326	0.0102650149450093
68875	Tmcc2	-0.536619772039905	7.42315606052353	0.00489145315133366	0.0102657103114171
98733	Obsl1	-0.701020347899737	3.32849049911284	0.00489403323215535	0.0102696122293836
217882	Cep170b	-0.61409584439604	7.44464419253706	0.00489937791475165	0.0102793133687116
26451	Rpl27a	0.911419970081356	7.26673567873846	0.00491266091170688	0.0103056644600466
327958	Pitpnm3	-0.562208728567229	5.03101195688647	0.0049242935389369	0.0103285461948903
192198	Lrrc4	-0.551463122190725	6.37878151662171	0.00492893060521523	0.0103367503903866
12055	Bcl7c	1.13242599127372	2.76228334242578	0.00493133578502348	0.010340272239247
17121	Mxd3	1.45146464963397	0.300423139767097	0.00493532172269963	0.010347107176097
72946	Lrrc47	-0.799646275161117	5.33511036067339	0.00494249421057649	0.0103606198534245
100038577	Gm10790	2.42008335449209	-1.68524481459074	0.00494374925683766	0.0103617260427997
21408	Zfp354a	0.803632990815663	2.78078822327951	0.00495094889053949	0.0103752894814101
353204	Aldoart1	-0.776906234013898	7.27659247096297	0.00496636144863219	0.0104060575374635
19411	Rarg	0.988659466143769	2.20978266920308	0.00496962590385641	0.0104113662685792
56462	Mtch1	0.522887542955026	9.39954476615731	0.004974236067911	0.0104194922839965
79566	Sh3bp5l	0.575224419532245	5.87965138137039	0.00498517678781858	0.0104408745250314
225289	AW554918	0.693971236932203	3.46123024663579	0.00499396451425636	0.0104577419476843
212919	Kctd7	0.653139919332813	4.26330598719	0.00500854298892807	0.0104867288977468
71721	Fam13c	-0.87460084001458	6.04057794015228	0.00501798964265191	0.0105049640630741
100039495	Gm15706	1.03849170263634	2.48199524955016	0.00504166193759955	0.0105529703148756
55946	Ap3m1	0.52124018925747	5.67125927190778	0.00504791337473648	0.0105645032960917
67732	Iah1	0.836199961242231	3.12465389123295	0.00504876559297498	0.0105646608699226
50787	Hs6st3	-1.98624952906069	0.75181069741002	0.00504947184215238	0.0105646608699226
52443	Mrpl48	0.703189428405898	5.47085728817054	0.00505519284733752	0.0105750774307152
53614	Reck	-1.33589878617269	1.13481407105258	0.0050601594188922	0.0105839129469297
27385	Magel2	-1.92550784534156	-0.298200286825159	0.00506171938863187	0.0105856216104594
383787	Ankrd63	0.759810144792322	4.29598346690478	0.00506492174131954	0.0105907639992424
330189	Tmem120b	-1.04835751331294	2.20739284004122	0.00507077481903738	0.0106014467378935
13135	Dad1	-0.529439388079882	5.88534139251195	0.00507264305577897	0.01060379647434
22209	Ube2a	0.582109038273289	6.58143093684166	0.00507657984955068	0.0106104689754547
93765	Ube2n	0.509372209534439	8.39212295754372	0.00507773755369207	0.0106113318453715
69349	1700008O03Rik	1.34861002422558	1.54508835998552	0.00508050024418372	0.0106155480314816
22661	Zfp148	0.565155108877536	6.74729121185164	0.00508416360892081	0.0106216446359709
320438	Alg6	-0.944585810710107	2.67243739495767	0.00508652135766395	0.0106250122083989
75288	Slc35f4	-0.727763252129765	3.76609569260935	0.00508762410448279	0.010625757659062
319179	Hist1h2be	1.406279101623	1.96185400208189	0.00509596438728395	0.0106416166316692
21664	Phlda1	0.6872578518469	4.94679818885429	0.00510116549081801	0.0106509165443637
20595	Smn1	0.56256373323748	4.35911862786109	0.00510389879283989	0.0106550618702809
26905	Eif2s3x	-0.699968925484148	7.31643852298614	0.00510618862207539	0.0106582803091701
236792	Mmgt1	-0.703209214169107	4.79503135538486	0.00511244992354606	0.0106697863479105
16468	Jarid2	-0.580956081401926	4.87085534561071	0.00512265170631256	0.0106895116754253
668940	Myh7b	0.927045886040373	3.70075510265489	0.00512447839229479	0.0106910343294637
105844	Card10	0.977974781854215	2.27969759681203	0.00512488231334464	0.0106910343294637
75826	Senp2	0.532679360175205	6.99358048681542	0.00512835852652575	0.0106967197026187
20084	Rps18	0.907879110473682	5.67982078843771	0.00514272429959386	0.010725113507834
14453	Gas2	0.858071111366927	3.25727918331701	0.00514395160937361	0.0107261028435504
58988	Rps6kb2	0.687941178186421	3.14974243069026	0.0051499856614977	0.0107350173200801
66131	Tipin	0.753653410420778	3.74085664525375	0.00515046680741524	0.0107350173200801
67917	Zcchc3	0.752060942382293	3.70724012264424	0.00515083735840083	0.0107350173200801
66264	Ccdc28b	0.598504349698534	3.95784958709786	0.00515124093781183	0.0107350173200801
78656	Brd8	-0.585676096464463	5.33755786478655	0.00515376638816598	0.0107387093704567
22121	Rpl13a	1.0970476353998	6.90220315718215	0.0051680095483613	0.0107668125220759
70101	Cyp4f16	1.15675283911729	0.654106108864789	0.00518063333380819	0.0107915342116437
74776	Ppa2	0.538625802772603	5.82288372836446	0.00518285538818296	0.0107945844824641
245522	Zc4h2	0.563900191079699	4.92023547248301	0.00518640102156036	0.0107984550329051
68114	Mum1	-0.559435924385991	5.12465067308784	0.00518694584446323	0.0107984550329051
16151	Ikbkg	0.53231881724647	5.59899031602724	0.00518698777131611	0.0107984550329051
243510	Ccdc142	-1.80851566726375	0.926140511291874	0.00518980139439848	0.0108027338785214
15024	H2-T10	2.59862846178657	1.93301501341909	0.00519449285633555	0.0108109196831784
243372	Zfp775	0.696785367368473	3.21461600823142	0.00519992111643624	0.0108206363167909
268395	Mpg	0.706406855988368	3.15225741230488	0.00520090117647506	0.0108210951015136
56515	Rnf138	0.736720617690188	3.88223107374404	0.00520235689651204	0.0108225432750746
241638	Lzts3	0.61305091632374	7.81122589129423	0.00520597910564153	0.0108284973483675
320210	A230077H06Rik	1.00541459602512	1.95629542945411	0.00520745023533356	0.0108299760660674
27397	Mrpl17	0.539311019035035	5.79661871298115	0.00520992530517653	0.0108335419497219
74136	Sec14l1	-0.604332037935399	8.07003329907042	0.00522871941448255	0.0108710357236892
14561	Gdf11	-1.00001724588605	2.2482436383731	0.00523849146456179	0.0108897635202316
13401	Dmwd	0.529015696845347	7.51879040449126	0.0052490092402038	0.0109100358383343
68401	G6pc3	-0.830177989886301	4.70464223736615	0.00525146088405293	0.0109135392785147
100038725	Cep85l	-1.66809766209964	0.115617151399892	0.00525639944111578	0.0109222092237654
58186	Rad18	-0.841461241353423	3.02664738831372	0.00526667148517931	0.0109419574125513
140723	Cacng5	-1.1441531549619	2.20156472979521	0.00527364350171792	0.0109548447543706
75764	Slx1b	0.750326263416541	4.35894617155723	0.00527872413661781	0.0109637999781684
108657	Rnpepl1	0.56423115259274	4.22653588030066	0.00527988401540911	0.0109646104494924
29809	Rabgap1l	0.512339502431347	8.11482055253852	0.0052813546062669	0.010966065838927
19724	Rfx1	0.616725739211759	3.96989257974504	0.00528440089170778	0.0109707920581855
16648	Kpna3	-0.570302724498208	7.19357630014371	0.00528619981459289	0.0109729276640959
15288	Hmbs	0.627164909538816	4.02663421395166	0.00529222715720764	0.0109838385899738
218639	Arl15	0.653526551798542	6.43403329488276	0.00529639832136588	0.0109908944626625
66199	Commd4	0.541564537898057	5.4474893774117	0.00530399164281695	0.0110050487829261
19206	Ptch1	-0.68215173176356	4.10557684450915	0.0053115685081177	0.0110191648415094
16906	Lmnb1	0.943738841438869	2.81246658639364	0.00531629934373905	0.0110273733912211
56459	Sae1	0.511829758838706	7.25656514347948	0.00531871188714507	0.0110307715161259
503610	Zdhhc18	-0.746222334112326	3.54937317557317	0.00532230446079497	0.0110366156256892
74245	Ctbs	-1.38497870793959	1.60450522747484	0.00532564324999867	0.011041931849728
68942	Chmp2b	0.555987216525108	6.74473182043456	0.00532920493366756	0.0110477085979377
66488	Fam136a	0.543647131634315	5.3656016533516	0.00533101623652365	0.0110498555660579
67457	Frmd8	0.617983760400759	4.13999323053311	0.00534506887207232	0.011077371421522
21335	Tacc3	0.814919125698823	2.224299558564	0.00535645618592992	0.011098333687818
246228	Vwa1	-1.13259887150214	2.14793738495639	0.00535674171258152	0.011098333687818
54384	Mtmr7	-0.644737744696568	5.85831252889815	0.00535907362653638	0.0111015505138341
235043	Tmem205	-0.793826680847487	3.31788871827476	0.0053651973882479	0.0111120172659451
102680	Slc6a20a	-1.67849409693502	-0.083098149743031	0.00536614761725914	0.0111120172659451
100737	Dcun1d4	0.512066499743279	7.06967992927052	0.00536695160390131	0.0111120172659451
620966	Gm6194	-1.79428214135386	0.258309909238894	0.00536724630120512	0.0111120172659451
53331	Stx7	0.52237184226762	7.63487594213143	0.00537962949968898	0.0111360363052266
66387	Nudt8	0.759737903829004	2.83669850731443	0.00538465417181813	0.0111448181507658
17395	Mmp9	-1.34654382997464	0.891284763063534	0.00538601130883065	0.0111460077143523
22678	Zfp2	0.625360769179743	3.8258485818835	0.00539552952595513	0.0111640833154331
399609	C130046K22Rik	0.730525315742195	2.90961746079145	0.00539675749997375	0.0111645804617528
14911	Thumpd3	-0.715738777957747	4.83458220411902	0.00539799418081666	0.0111645804617528
16425	Itih2	-2.23503190563017	-1.21168943674586	0.00539812089151714	0.0111645804617528
67676	Rpp21	0.628565034557433	4.51718170349135	0.00540236444260677	0.0111717352082125
94061	Mrpl1	-0.578712082856065	4.73000495739508	0.00540858172551642	0.0111829688333392
12626	Cetn3	0.577420482662948	6.04894406938112	0.00542280588559412	0.011210752089127
78635	Kcnd3os	2.53240251165087	-0.637772848725174	0.00542655916525805	0.0112168836140839
19652	Rbm3	0.869098951100679	6.56227466061103	0.00543675645925789	0.0112353786998509
13852	Stx2	0.785689108122833	2.87410181354609	0.00543708414690242	0.0112353786998509
83767	Wasf1	-0.578006588669023	9.2049519911127	0.0054473188405734	0.011254895460886
67332	Snrpd3	0.590508040660033	6.35016457508302	0.0054530961932124	0.0112651984293074
224674	Slc37a1	-1.76352562908345	0.881661085006144	0.00545476656863864	0.0112670153018452
621697	Rpl32l	0.67499361517771	4.88391597256483	0.0054569301537196	0.0112698502420831
71972	Dnmbp	-0.905268053098228	2.38540848635975	0.00545887518252796	0.0112722330555578
15569	Elavl2	-0.503446394390388	7.32120832718829	0.0054636004060573	0.0112803552731438
20115	Rps7	0.788050465030228	6.33728319267427	0.00546690131922464	0.0112855348780864
69747	Zswim7	0.739995431678671	3.31666423534663	0.00547190394975755	0.0112915771388081
56195	Ptbp2	-0.537444470148105	7.0165560681704	0.00547218500740968	0.0112915771388081
79565	Mettl27	0.710262133176043	3.72894637791886	0.00547220613269206	0.0112915771388081
22688	Zfp26	0.716629394998322	3.76816860297949	0.00548654145173618	0.0113195119580259
22059	Trp53	0.57961743991305	4.41325310818081	0.0054876947991263	0.0113195119580259
66975	Trappc13	0.557545084550371	6.72699845459953	0.00548812783195877	0.0113195119580259
66700	Chmp3	0.50118895007137	7.243977090151	0.00549007257370432	0.0113218838860729
17873	Gadd45b	0.688144155851001	4.47287019771335	0.00549631321759316	0.0113331130551212
103573	Xpo1	-0.561475158260624	6.03871667638336	0.00551347345724311	0.0113668513562786
238266	Syt16	-0.516640907508306	5.82233901940421	0.00551771651121943	0.0113739530341241
142688	Asb13	0.544715237442383	6.13761110666161	0.00552942728123304	0.0113964440174256
226844	Flvcr1	-1.06407951664768	2.1839310330729	0.00553707604530011	0.011410557694394
11889	Asgr1	2.37851742791027	-1.04459230770793	0.00553822873144396	0.0114112823992118
73571	1700096K18Rik	1.36501249871329	1.5270528407073	0.00554037937301521	0.0114140628413557
100616095	Snhg18	1.56570408262387	0.0838009609217249	0.00554933117364951	0.0114308519230496
69749	Epb41l4aos	1.74136507855224	1.6309837138008	0.00556511711507086	0.0114617114965013
241324	Crb2	-1.35572509808997	1.90368192120025	0.00558926711766061	0.0115097859725633
74769	Pik3cb	-0.550464337710162	5.37332941830246	0.00559075527406745	0.0115111865348121
230770	Tmem39b	-1.01505780805222	2.13497787219753	0.00560482522674838	0.0115384884653551
57441	Gmnn	0.958516214955915	2.16620830211878	0.00560841448298414	0.0115442093230158
68977	Haghl	-0.52133385780357	6.21698309358196	0.00561332424400717	0.0115526462265424
67902	Sumf2	-0.822539953869106	2.97994807701604	0.00561549363331859	0.0115554416149439
66448	Mrpl20	0.530796958312511	6.21253002150157	0.00561760041760732	0.0115570845514592
68119	Cmtm3	1.18127261199501	1.01610434553434	0.00561791453873754	0.0115570845514592
328370	Rft1	-1.03863820816205	2.45700600234926	0.00562267792895573	0.0115652136551983
105663	Thtpa	0.571284359629575	5.33388581598523	0.00562968327800492	0.0115779512023182
320772	Mdga2	-0.740077069743337	4.1362688581288	0.0056359266704879	0.0115891182661332
238247	Arid4a	-0.794037281663306	5.15116716165353	0.00563922039500056	0.011594217599535
241950	Bbs12	-0.901830197035722	2.38107508129966	0.00564241829584874	0.0115991184765745
72997	Kantr	0.609151293220833	5.03306816324351	0.00564485082074079	0.0116024447831876
243385	Gprin3	-1.40841022250284	1.74290818711256	0.00564673559629078	0.0116032078884827
237716	Gpr75	-0.907997075566909	2.6306820500277	0.00564685106632394	0.0116032078884827
19671	Rce1	-0.727964041445579	3.05838954368471	0.00565035033000692	0.0116087237959733
74243	Slx4ip	-1.2018168185339	1.562603317424	0.00565200851075221	0.0116104561274947
73942	Fam151b	0.759557755914731	3.02297187991689	0.00566553071795714	0.0116356965523934
58222	Rab37	1.02565742452519	1.81003505055833	0.00566594197802206	0.0116356965523934
76642	1700113A16Rik	1.87575155142337	-0.823489783941139	0.00566674594135234	0.0116356965523934
73122	Tgfbrap1	-0.521035086061766	5.67846936610243	0.00567189355518066	0.011643760230475
56009	Alyref2	0.881858783672506	2.48174930630092	0.00567230773546937	0.011643760230475
66489	Rpl35	0.903974697968585	5.68370498318295	0.00567475123371244	0.0116459125037331
66225	Llph	0.554231471828603	5.55632278465577	0.00567499119759339	0.0116459125037331
14866	Gstm5	0.508112498025712	7.13768534012554	0.0056824805937444	0.011659602266813
12864	Cox6c	0.574100162797652	7.87407428763045	0.00568673620873612	0.0116666538061139
242377	Pm20d2	0.611531312089617	3.96363556361453	0.00568813630798916	0.0116678459098076
66086	Fopnl	0.728048711226207	5.85507925039534	0.00569356630189415	0.0116757614455942
28084	Vps25	0.558664922463228	6.48568502653771	0.0056936343368344	0.0116757614455942
26897	Acot1	0.713931649607806	3.80071124745131	0.00569488708457079	0.0116766495979844
75965	Zdhhc20	-1.0171008128146	5.0707633859553	0.00569880497925251	0.0116830012569335
